PERMNO,date,RET
26403,20200408,-0.001679
26403,20200409,0.033937
26403,20200413,-0.009569
26403,20200414,0.024444
26403,20200415,-0.025087
26403,20200416,-0.013060
26403,20200417,0.045187
26403,20200420,-0.040983
26403,20200421,-0.016820
26403,20200422,0.004476
26403,20200423,0.000099
26403,20200424,0.001881
26403,20200427,0.048127
26403,20200428,0.001414
26403,20200429,0.056868
26403,20200430,-0.036526
26403,20200501,-0.024503
26403,20200504,-0.021991
26403,20200505,-0.020547
26403,20200506,-0.001781
26403,20200507,0.046491
26403,20200508,0.034006
26403,20200511,-0.012734
26403,20200512,-0.029786
26403,20200513,-0.015685
26403,20200514,0.029052
26403,20200515,0.029648
26403,20200518,0.071527
26403,20200519,-0.021224
26403,20200520,0.048527
26403,20200521,-0.017428
26403,20200522,0.001612
26403,20200526,0.024826
26403,20200527,0.004795
26403,20200528,-0.039332
26403,20200529,0.004711
26403,20200601,0.012532
26403,20200602,-0.000168
26403,20200603,0.028884
26403,20200604,0.012359
26403,20200605,0.009136
26403,20200608,0.019708
26403,20200609,-0.026634
26403,20200610,-0.013803
26403,20200611,-0.078082
26403,20200612,0.025302
26403,20200615,0.013767
26403,20200616,0.011616
26403,20200617,-0.006670
26403,20200618,0.006120
26403,20200619,-0.033961
26403,20200622,0.013730
26403,20200623,0.005780
26403,20200624,-0.038768
26403,20200625,-0.006335
26403,20200626,-0.020295
26403,20200629,0.022181
26403,20200630,-0.000090
26403,20200701,0.013452
26403,20200702,-0.007344
26403,20200706,0.020057
26403,20200707,-0.006991
26403,20200708,0.026666
26403,20200709,0.001286
26403,20200710,0.021659
26403,20200713,-0.026144
26403,20200714,0.020995
26403,20200715,0.018877
26403,20200716,-0.012159
26403,20200717,-0.006531
26403,20200720,-0.007248
26403,20200721,0.007046
26403,20200722,0.003456
26403,20200723,-0.007645
26403,20200724,-0.004318
26403,20200727,-0.011054
26403,20200728,-0.001118
26403,20200729,-0.004906
26403,20200730,0.000433
26403,20200731,0.011067
26403,20200803,-0.005045
26403,20200804,0.008079
26403,20200805,0.087987
26403,20200806,0.025155
26403,20200807,-0.006803
26403,20200810,-0.008774
26403,20200811,0.013200
26403,20200812,0.009962
26403,20200813,-0.006298
26403,20200814,-0.003284
26403,20200817,-0.008887
26403,20200818,-0.003478
26403,20200819,-0.008920
26403,20200820,0.002739
26403,20200821,-0.005307
26403,20200824,0.025502
26403,20200825,-0.006887
26403,20200826,0.018414
26403,20200827,0.011726
26403,20200828,0.013535
26403,20200831,-0.027077
26403,20200901,0.012740
26403,20200902,0.013778
26403,20200903,-0.015880
26403,20200904,-0.009382
26403,20200908,0.016744
26403,20200909,-0.006259
26403,20200910,-0.001050
26403,20200911,-0.011034
26403,20200914,-0.003795
26403,20200915,-0.000076
26403,20200916,0.006477
26403,20200917,-0.014157
26403,20200918,-0.012210
26403,20200921,-0.025033
26403,20200922,0.014353
26403,20200923,-0.030894
26403,20200924,-0.006408
26403,20200925,0.012328
26403,20200928,0.016048
26403,20200929,-0.004683
26403,20200930,-0.010526
26403,20201001,-0.006206
26403,20201002,-0.006163
26403,20201005,0.006691
26403,20201006,-0.019778
26403,20201007,0.016373
26403,20201008,0.001464
26403,20201009,0.015355
26403,20201012,-0.000080
26403,20201013,0.031928
26403,20201014,-0.018378
26403,20201015,0.006083
26403,20201016,-0.004318
26403,20201019,-0.020345
26403,20201020,0.005796
26403,20201021,0.013445
26403,20201022,0.007344
26403,20201023,0.006193
26403,20201026,-0.033424
26403,20201027,-0.006045
26403,20201028,-0.039251
26403,20201029,0.025914
26403,20201030,-0.002386
26403,20201102,-0.009237
26403,20201103,0.032382
26403,20201104,0.008466
26403,20201105,0.015112
26403,20201106,0.003938
26403,20201109,0.118704
26403,20201110,-0.003366
26403,20201111,-0.030188
26403,20201112,-0.016688
26403,20201113,0.020956
26403,20201116,0.045606
26403,20201117,-0.001175
26403,20201118,-0.004152
26403,20201119,-0.015149
26403,20201120,-0.004586
26403,20201123,0.034805
26403,20201124,0.037745
26403,20201125,-0.015843
26403,20201127,-0.013146
26403,20201130,0.005981
26403,20201201,0.009662
26403,20201202,0.027904
26403,20201203,-0.002409
26403,20201204,0.005873
26403,20201207,-0.002984
26403,20201208,0.000260
26403,20201209,0.004619
26403,20201210,0.001684
26403,20201211,0.135949
26403,20201214,-0.036535
26403,20201215,0.027407
26403,20201216,-0.004714
26403,20201217,0.002484
26403,20201218,-0.003803
26403,20201221,-0.012725
26403,20201222,-0.001406
26403,20201223,0.018187
26403,20201224,0.001037
26403,20201228,0.029529
26403,20201229,-0.008722
26403,20201230,0.021827
26403,20201231,0.000055
43449,20200102,0.016092
43449,20200103,-0.003536
43449,20200106,0.011246
43449,20200107,0.001483
43449,20200108,0.016187
43449,20200109,0.011850
43449,20200110,-0.005184
43449,20200113,-0.003667
43449,20200114,0.003922
43449,20200115,0.011817
43449,20200116,0.005149
43449,20200117,0.005359
43449,20200121,-0.003868
43449,20200122,0.001326
43449,20200123,0.009364
43449,20200124,-0.010215
43449,20200127,-0.008995
43449,20200128,0.005016
43449,20200129,0.019250
43449,20200130,0.008114
43449,20200131,-0.010223
43449,20200203,0.005655
43449,20200204,-0.002602
43449,20200205,-0.001165
43449,20200206,-0.006997
43449,20200207,-0.005919
43449,20200210,0.007561
43449,20200211,0.011819
43449,20200212,0.008019
43449,20200213,-0.000184
43449,20200214,-0.001518
43449,20200218,-0.004330
43449,20200219,-0.002406
43449,20200220,-0.002551
43449,20200221,0.003673
43449,20200224,-0.010886
43449,20200225,-0.006650
43449,20200226,-0.009430
43449,20200227,-0.043313
43449,20200228,-0.027761
43449,20200302,0.043158
43449,20200303,-0.015009
43449,20200304,0.037642
43449,20200305,-0.042025
43449,20200306,0.002723
43449,20200309,-0.060344
43449,20200310,0.069571
43449,20200311,-0.058091
43449,20200312,-0.096255
43449,20200313,0.041145
43449,20200316,-0.158754
43449,20200317,-0.009328
43449,20200318,-0.069909
43449,20200319,0.088856
43449,20200320,-0.006756
43449,20200323,-0.076705
43449,20200324,0.181254
43449,20200325,0.006360
43449,20200326,0.026813
43449,20200327,-0.019958
43449,20200330,0.025120
43449,20200331,-0.016535
43449,20200401,-0.043423
43449,20200402,0.021053
43449,20200403,-0.007245
43449,20200406,0.104222
43449,20200407,-0.008190
43449,20200408,0.010821
43449,20200409,0.034988
43449,20200413,-0.019488
43449,20200414,0.021486
43449,20200415,-0.033426
43449,20200416,0.009334
43449,20200417,0.036769
43449,20200420,-0.023912
43449,20200421,-0.022406
43449,20200422,0.050118
43449,20200423,-0.023810
43449,20200424,0.010877
43449,20200427,0.010162
43449,20200428,0.000215
43449,20200429,0.010165
43449,20200430,-0.001384
43449,20200501,-0.026125
43449,20200504,-0.004325
43449,20200505,-0.014461
43449,20200506,-0.012665
43449,20200507,0.023450
43449,20200508,0.000607
43449,20200511,-0.001931
43449,20200512,-0.023994
43449,20200513,-0.021072
43449,20200514,0.014987
43449,20200515,-0.009122
43449,20200518,0.034636
43449,20200519,-0.001446
43449,20200520,0.025227
43449,20200521,0.005323
43449,20200522,-0.003620
43449,20200526,0.002332
43449,20200527,0.015581
43449,20200528,0.005380
43449,20200529,-0.006146
43449,20200601,0.005850
43449,20200602,0.000960
43449,20200603,0.030385
43449,20200604,-0.000259
43449,20200605,0.020286
43449,20200608,0.027845
43449,20200609,-0.015445
43449,20200610,-0.018645
43449,20200611,-0.042339
43449,20200612,0.008853
43449,20200615,0.001692
43449,20200616,0.004380
43449,20200617,0.002469
43449,20200618,-0.006814
43449,20200619,-0.015463
43449,20200622,0.004824
43449,20200623,-0.004481
43449,20200624,-0.012485
43449,20200625,-0.008302
43449,20200626,-0.016524
43449,20200629,0.017025
43449,20200630,0.009136
43449,20200701,0.001030
43449,20200702,-0.006174
43449,20200706,0.027136
43449,20200707,-0.014217
43449,20200708,0.000161
43449,20200709,-0.008179
43449,20200710,0.002984
43449,20200713,0.000216
43449,20200714,0.031365
43449,20200715,0.005505
43449,20200716,-0.004432
43449,20200717,0.002933
43449,20200720,0.000679
43449,20200721,0.007150
43449,20200722,0.029226
43449,20200723,-0.005387
43449,20200724,0.005923
43449,20200727,0.012731
43449,20200728,-0.024894
43449,20200729,-0.000153
43449,20200730,-0.004077
43449,20200731,-0.005783
43449,20200803,0.000618
43449,20200804,0.025514
43449,20200805,-0.000502
43449,20200806,0.019673
43449,20200807,0.006989
43449,20200810,-0.002346
43449,20200811,0.004311
43449,20200812,0.004976
43449,20200813,0.002281
43449,20200814,0.002615
43449,20200817,0.007922
43449,20200818,0.007907
43449,20200819,-0.003851
43449,20200820,0.001766
43449,20200821,0.008052
43449,20200824,0.004963
43449,20200825,0.000141
43449,20200826,0.005220
43449,20200827,-0.007345
43449,20200828,0.012819
43449,20200831,-0.000651
43449,20200901,-0.003887
43449,20200902,0.016644
43449,20200903,-0.011238
43449,20200904,-0.009682
43449,20200908,0.008738
43449,20200909,0.009973
43449,20200910,0.007093
43449,20200911,0.003498
43449,20200914,0.011743
43449,20200915,0.008206
43449,20200916,0.010973
43449,20200917,-0.009919
43449,20200918,-0.010378
43449,20200921,-0.017524
43449,20200922,0.000000
43449,20200923,-0.006654
43449,20200924,0.005350
43449,20200925,0.009532
43449,20200928,0.009533
43449,20200929,-0.007173
43449,20200930,0.003704
43449,20201001,0.000456
43449,20201002,0.014026
43449,20201005,0.015269
43449,20201006,-0.008758
43449,20201007,0.010665
43449,20201008,-0.003002
43449,20201009,-0.004296
43449,20201012,0.005693
43449,20201013,0.005484
43449,20201014,0.001188
43449,20201015,0.008874
43449,20201016,-0.001176
43449,20201019,-0.014692
43449,20201020,0.006416
43449,20201021,0.003253
43449,20201022,0.004207
43449,20201023,-0.001920
43449,20201026,-0.019413
43449,20201027,-0.005797
43449,20201028,-0.037135
43449,20201029,0.001211
43449,20201030,-0.009072
43449,20201102,-0.002066
43449,20201103,0.019947
43449,20201104,-0.008902
43449,20201105,0.006702
43449,20201106,0.001156
43449,20201109,-0.015423
43449,20201110,0.000469
43449,20201111,0.022033
43449,20201112,-0.022704
43449,20201113,0.000986
43449,20201116,0.016176
43449,20201117,-0.003322
43449,20201118,-0.002268
43449,20201119,-0.001902
43449,20201120,-0.004742
43449,20201123,0.013592
43449,20201124,0.012489
43449,20201125,-0.001684
43449,20201127,-0.004605
43449,20201130,0.001832
43449,20201201,-0.005979
43449,20201202,-0.024429
43449,20201203,0.003083
43449,20201204,-0.003640
43449,20201207,-0.008779
43449,20201208,-0.002394
43449,20201209,0.001440
43449,20201210,-0.003115
43449,20201211,-0.001346
43449,20201214,0.020023
43449,20201215,0.013873
43449,20201216,-0.004933
43449,20201217,0.002105
43449,20201218,0.003874
43449,20201221,-0.015855
43449,20201222,0.001181
43449,20201223,0.000472
43449,20201224,-0.002971
43449,20201228,0.012441
43449,20201229,-0.006121
43449,20201230,-0.005406
43449,20201231,0.014275
47896,20200102,0.012123
47896,20200103,-0.013112
47896,20200106,-0.000795
47896,20200107,-0.017001
47896,20200108,0.007801
47896,20200109,0.003651
47896,20200110,-0.009968
47896,20200113,0.008304
47896,20200114,0.011662
47896,20200115,-0.014986
47896,20200116,0.003877
47896,20200117,0.006922
47896,20200121,-0.009841
47896,20200122,-0.001169
47896,20200123,-0.001024
47896,20200124,-0.024828
47896,20200127,-0.008412
47896,20200128,0.018178
47896,20200129,-0.001488
47896,20200130,0.012367
47896,20200131,-0.025977
47896,20200203,0.007631
47896,20200204,0.014396
47896,20200205,0.017001
47896,20200206,0.000145
47896,20200207,-0.003197
47896,20200210,0.004155
47896,20200211,0.001888
47896,20200212,0.000000
47896,20200213,-0.000870
47896,20200214,-0.003046
47896,20200218,-0.013240
47896,20200219,0.013639
47896,20200220,0.000000
47896,20200221,-0.012219
47896,20200224,-0.026876
47896,20200225,-0.044643
47896,20200226,0.003010
47896,20200227,-0.041614
47896,20200228,-0.043339
47896,20200302,0.046594
47896,20200303,-0.037525
47896,20200304,0.024709
47896,20200305,-0.049061
47896,20200306,-0.051680
47896,20200309,-0.135455
47896,20200310,0.077697
47896,20200311,-0.047070
47896,20200312,-0.082430
47896,20200313,0.180125
47896,20200316,-0.149649
47896,20200317,0.061114
47896,20200318,-0.105269
47896,20200319,0.016808
47896,20200320,-0.021102
47896,20200323,-0.053533
47896,20200324,0.118942
47896,20200325,0.037318
47896,20200326,0.069661
47896,20200327,-0.071239
47896,20200330,0.026007
47896,20200331,-0.037112
47896,20200401,-0.062979
47896,20200402,0.037340
47896,20200403,-0.029254
47896,20200406,0.064366
47896,20200407,0.013190
47896,20200408,0.040380
47896,20200409,0.089714
47896,20200413,-0.044473
47896,20200414,-0.027396
47896,20200415,-0.049319
47896,20200416,-0.038110
47896,20200417,0.089889
47896,20200420,-0.036457
47896,20200421,-0.029004
47896,20200422,0.003257
47896,20200423,0.000560
47896,20200424,0.014767
47896,20200427,0.043104
47896,20200428,0.007081
47896,20200429,0.026970
47896,20200430,-0.021459
47896,20200501,-0.026211
47896,20200504,-0.011903
47896,20200505,-0.001519
47896,20200506,-0.018804
47896,20200507,0.010413
47896,20200508,0.016336
47896,20200511,-0.029450
47896,20200512,-0.032678
47896,20200513,-0.034471
47896,20200514,0.041533
47896,20200515,-0.018510
47896,20200518,0.052969
47896,20200519,-0.019679
47896,20200520,0.029999
47896,20200521,-0.012701
47896,20200522,-0.007763
47896,20200526,0.070973
47896,20200527,0.057921
47896,20200528,-0.014896
47896,20200529,-0.025536
47896,20200601,0.013257
47896,20200602,0.003347
47896,20200603,0.053978
47896,20200604,0.020811
47896,20200605,0.045002
47896,20200608,0.019959
47896,20200609,-0.025650
47896,20200610,-0.040528
47896,20200611,-0.083443
47896,20200612,0.027363
47896,20200615,0.013818
47896,20200616,0.008000
47896,20200617,-0.025279
47896,20200618,-0.005428
47896,20200619,-0.011421
47896,20200622,-0.010837
47896,20200623,0.012196
47896,20200624,-0.033391
47896,20200625,0.034862
47896,20200626,-0.054818
47896,20200629,0.004428
47896,20200630,0.011398
47896,20200701,-0.008505
47896,20200702,0.003217
47896,20200706,0.025254
47896,20200707,-0.028211
47896,20200708,0.010615
47896,20200709,-0.021651
47896,20200710,0.054667
47896,20200713,0.014335
47896,20200714,0.005735
47896,20200715,0.015477
47896,20200716,0.002808
47896,20200717,-0.018498
47896,20200720,-0.008761
47896,20200721,0.021686
47896,20200722,-0.007243
47896,20200723,0.002939
47896,20200724,-0.007072
47896,20200727,-0.014041
47896,20200728,0.004334
47896,20200729,0.024250
47896,20200730,-0.026685
47896,20200731,-0.003917
47896,20200803,-0.005588
47896,20200804,-0.005723
47896,20200805,0.017373
47896,20200806,0.000309
47896,20200807,0.022007
47896,20200810,0.012679
47896,20200811,0.031598
47896,20200812,-0.008476
47896,20200813,-0.005537
47896,20200814,0.000391
47896,20200817,-0.026365
47896,20200818,-0.013940
47896,20200819,0.002339
47896,20200820,-0.011974
47896,20200821,-0.000514
47896,20200824,0.028155
47896,20200825,0.004397
47896,20200826,-0.014030
47896,20200827,0.032899
47896,20200828,0.004104
47896,20200831,-0.025105
47896,20200901,-0.000499
47896,20200902,0.015079
47896,20200903,-0.003148
47896,20200904,0.021613
47896,20200908,-0.034776
47896,20200909,0.009508
47896,20200910,-0.010310
47896,20200911,0.012421
47896,20200914,0.013852
47896,20200915,-0.031131
47896,20200916,0.004230
47896,20200917,-0.011434
47896,20200918,-0.002131
47896,20200921,-0.030910
47896,20200922,-0.010912
47896,20200923,-0.016230
47896,20200924,-0.000863
47896,20200925,0.008742
47896,20200928,0.028779
47896,20200929,-0.008424
47896,20200930,0.009649
47896,20201001,0.007271
47896,20201002,0.009487
47896,20201005,0.020942
47896,20201006,-0.010299
47896,20201007,0.017445
47896,20201008,0.020555
47896,20201009,-0.005699
47896,20201012,0.012253
47896,20201013,-0.016205
47896,20201014,-0.005557
47896,20201015,0.014967
47896,20201016,-0.002064
47896,20201019,-0.016846
47896,20201020,0.005711
47896,20201021,-0.009963
47896,20201022,0.035322
47896,20201023,0.009040
47896,20201026,-0.024757
47896,20201027,-0.018866
47896,20201028,-0.028088
47896,20201029,0.006526
47896,20201030,0.008953
47896,20201102,0.022542
47896,20201103,0.031521
47896,20201104,-0.030558
47896,20201105,0.040898
47896,20201106,-0.013321
47896,20201109,0.135392
47896,20201110,-0.003251
47896,20201111,-0.014933
47896,20201112,-0.012284
47896,20201113,0.006263
47896,20201116,0.028226
47896,20201117,-0.010145
47896,20201118,-0.007407
47896,20201119,0.002690
47896,20201120,-0.008567
47896,20201123,0.028803
47896,20201124,0.046237
47896,20201125,-0.010461
47896,20201127,-0.006638
47896,20201130,-0.027553
47896,20201201,0.015779
47896,20201202,0.019208
47896,20201203,-0.006555
47896,20201204,0.009073
47896,20201207,-0.003760
47896,20201208,0.000985
47896,20201209,-0.007787
47896,20201210,-0.006444
47896,20201211,-0.005903
47896,20201214,-0.010539
47896,20201215,0.017075
47896,20201216,0.002909
47896,20201217,-0.008287
47896,20201218,-0.004930
47896,20201221,0.037538
47896,20201222,-0.015217
47896,20201223,0.027944
47896,20201224,-0.004398
47896,20201228,0.006585
47896,20201229,-0.002633
47896,20201230,0.002800
47896,20201231,0.013641
55976,20200102,0.000842
55976,20200103,-0.008828
55976,20200106,-0.002036
55976,20200107,-0.009265
55976,20200108,-0.003432
55976,20200109,0.010331
55976,20200110,-0.008350
55976,20200113,-0.004296
55976,20200114,0.002589
55976,20200115,-0.007747
55976,20200116,0.005378
55976,20200117,-0.008110
55976,20200121,0.005480
55976,20200122,0.004412
55976,20200123,-0.002498
55976,20200124,-0.012434
55976,20200127,0.013028
55976,20200128,0.006387
55976,20200129,-0.006089
55976,20200130,0.005954
55976,20200131,-0.017928
55976,20200203,-0.001922
55976,20200204,0.008751
55976,20200205,0.013360
55976,20200206,-0.004280
55976,20200207,0.001204
55976,20200210,-0.010305
55976,20200211,0.001302
55976,20200212,0.003899
55976,20200213,0.013725
55976,20200214,0.003832
55976,20200218,0.014760
55976,20200219,-0.016300
55976,20200220,0.000085
55976,20200221,0.007562
55976,20200224,-0.019059
55976,20200225,-0.016592
55976,20200226,-0.005333
55976,20200227,-0.029706
55976,20200228,-0.024638
55976,20200302,0.076152
55976,20200303,-0.025630
55976,20200304,0.034186
55976,20200305,-0.007279
55976,20200306,0.011301
55976,20200309,-0.000597
55976,20200310,0.022448
55976,20200311,-0.044745
55976,20200312,-0.090710
55976,20200313,0.096588
55976,20200316,-0.064330
55976,20200317,0.117085
55976,20200318,0.027838
55976,20200319,-0.021129
55976,20200320,-0.045877
55976,20200323,0.002720
55976,20200324,0.006563
55976,20200325,-0.048944
55976,20200326,0.003839
55976,20200327,-0.002185
55976,20200330,0.051195
55976,20200331,-0.013630
55976,20200401,0.004577
55976,20200402,0.039513
55976,20200403,0.006995
55976,20200406,0.055156
55976,20200407,-0.032363
55976,20200408,-0.001230
55976,20200409,-0.000328
55976,20200413,0.028736
55976,20200414,0.029529
55976,20200415,-0.001861
55976,20200416,0.027726
55976,20200417,-0.001587
55976,20200420,-0.017181
55976,20200421,-0.004929
55976,20200422,0.018420
55976,20200423,-0.023254
55976,20200424,0.007080
55976,20200427,-0.008807
55976,20200428,-0.002338
55976,20200429,-0.034375
55976,20200430,-0.016586
55976,20200501,0.011271
55976,20200504,0.006346
55976,20200505,0.008327
55976,20200506,-0.011465
55976,20200507,-0.007056
55976,20200508,0.008614
55976,20200511,0.005938
55976,20200512,0.000889
55976,20200513,-0.000566
55976,20200514,-0.002344
55976,20200515,0.020418
55976,20200518,0.013657
55976,20200519,-0.021228
55976,20200520,0.004002
55976,20200521,-0.003667
55976,20200522,-0.005280
55976,20200526,-0.003780
55976,20200527,-0.011142
55976,20200528,0.009879
55976,20200529,0.002991
55976,20200601,-0.000806
55976,20200602,-0.000161
55976,20200603,-0.003792
55976,20200604,-0.011015
55976,20200605,-0.004504
55976,20200608,-0.002632
55976,20200609,0.000907
55976,20200610,-0.001566
55976,20200611,-0.008831
55976,20200612,-0.019569
55976,20200615,0.002888
55976,20200616,0.013296
55976,20200617,-0.005182
55976,20200618,-0.008737
55976,20200619,0.015764
55976,20200622,0.015269
55976,20200623,-0.005013
55976,20200624,-0.006360
55976,20200625,-0.004904
55976,20200626,-0.011611
55976,20200629,0.006254
55976,20200630,0.006047
55976,20200701,-0.000751
55976,20200702,-0.004010
55976,20200706,-0.002684
55976,20200707,0.067794
55976,20200708,-0.019772
55976,20200709,0.026599
55976,20200710,0.022935
55976,20200713,-0.008877
55976,20200714,0.019225
55976,20200715,-0.000076
55976,20200716,0.001515
55976,20200717,-0.003480
55976,20200720,-0.002050
55976,20200721,0.006541
55976,20200722,0.002494
55976,20200723,-0.007689
55976,20200724,-0.003039
55976,20200727,-0.000229
55976,20200728,0.004192
55976,20200729,-0.008121
55976,20200730,-0.004362
55976,20200731,-0.005533
55976,20200803,-0.000773
55976,20200804,0.018097
55976,20200805,-0.013902
55976,20200806,-0.003544
55976,20200807,0.004793
55976,20200810,0.014696
55976,20200811,-0.012739
55976,20200812,0.012980
55976,20200813,0.003791
55976,20200814,0.005688
55976,20200817,0.022624
55976,20200818,-0.006563
55976,20200819,-0.017074
55976,20200820,-0.013896
55976,20200821,0.008118
55976,20200824,-0.002279
55976,20200825,-0.005330
55976,20200826,0.000536
55976,20200827,0.045371
55976,20200828,0.026861
55976,20200831,-0.010335
55976,20200901,0.062946
55976,20200902,0.000610
55976,20200903,-0.021262
55976,20200904,-0.011831
55976,20200908,-0.030666
55976,20200909,0.010401
55976,20200910,-0.022017
55976,20200911,-0.000804
55976,20200914,0.004536
55976,20200915,0.000291
55976,20200916,-0.008008
55976,20200917,0.003156
55976,20200918,-0.010242
55976,20200921,0.013157
55976,20200922,0.009046
55976,20200923,-0.016774
55976,20200924,0.005221
55976,20200925,0.004170
55976,20200928,-0.000146
55976,20200929,-0.000801
55976,20200930,0.020198
55976,20201001,0.022657
55976,20201002,-0.018032
55976,20201005,0.009253
55976,20201006,-0.008251
55976,20201007,0.001849
55976,20201008,0.003336
55976,20201009,0.010045
55976,20201012,0.010296
55976,20201013,0.013726
55976,20201014,-0.015660
55976,20201015,0.004099
55976,20201016,0.001245
55976,20201019,-0.012162
55976,20201020,0.006646
55976,20201021,0.003475
55976,20201022,-0.005886
55976,20201023,0.002090
55976,20201026,-0.011748
55976,20201027,0.004994
55976,20201028,-0.019808
55976,20201029,-0.000857
55976,20201030,-0.008362
55976,20201102,0.011892
55976,20201103,0.016952
55976,20201104,-0.005743
55976,20201105,0.010637
55976,20201106,0.016031
55976,20201109,-0.015298
55976,20201110,0.014073
55976,20201111,0.016625
55976,20201112,0.001689
55976,20201113,0.015584
55976,20201116,0.012621
55976,20201117,-0.020139
55976,20201118,-0.001875
55976,20201119,0.020323
55976,20201120,-0.012359
55976,20201123,0.004593
55976,20201124,0.002849
55976,20201125,0.003105
55976,20201127,-0.001515
55976,20201130,0.007850
55976,20201201,-0.000982
55976,20201202,-0.013889
55976,20201203,-0.008105
55976,20201204,-0.002612
55976,20201207,-0.005372
55976,20201208,0.009047
55976,20201209,-0.007896
55976,20201210,-0.004654
55976,20201211,-0.000272
55976,20201214,-0.009184
55976,20201215,-0.000481
55976,20201216,-0.001030
55976,20201217,0.004607
55976,20201218,-0.001027
55976,20201221,0.000137
55976,20201222,-0.012126
55976,20201223,-0.006796
55976,20201224,0.001955
55976,20201228,0.011986
55976,20201229,-0.006335
55976,20201230,-0.000832
55976,20201231,-0.000208
57665,20200102,0.008785
57665,20200103,-0.002740
57665,20200106,-0.000883
57665,20200107,-0.000491
57665,20200108,-0.002260
57665,20200109,-0.000689
57665,20200110,-0.005715
57665,20200113,0.012488
57665,20200114,0.007439
57665,20200115,-0.001263
57665,20200116,0.005643
57665,20200117,0.011222
57665,20200121,0.000478
57665,20200122,-0.000861
57665,20200123,-0.014068
57665,20200124,-0.009610
57665,20200127,-0.017544
57665,20200128,0.001696
57665,20200129,-0.005677
57665,20200130,-0.016526
57665,20200131,-0.019248
57665,20200203,0.030841
57665,20200204,0.021255
57665,20200205,-0.008286
57665,20200206,-0.002686
57665,20200207,-0.008278
57665,20200210,0.005833
57665,20200211,0.000000
57665,20200212,0.029794
57665,20200213,0.003592
57665,20200214,0.001645
57665,20200218,-0.014873
57665,20200219,0.004510
57665,20200220,0.000683
57665,20200221,-0.022237
57665,20200224,-0.043292
57665,20200225,-0.031384
57665,20200226,-0.009688
57665,20200227,-0.037500
57665,20200228,0.012140
57665,20200302,0.036921
57665,20200303,-0.018882
57665,20200304,0.031453
57665,20200305,-0.034225
57665,20200306,-0.024509
57665,20200309,-0.048099
57665,20200310,0.049816
57665,20200311,-0.048698
57665,20200312,-0.116667
57665,20200313,0.018598
57665,20200316,-0.116301
57665,20200317,0.045665
57665,20200318,-0.025773
57665,20200319,0.033804
57665,20200320,-0.041086
57665,20200323,-0.068940
57665,20200324,0.151752
57665,20200325,0.092354
57665,20200326,0.066954
57665,20200327,-0.012693
57665,20200330,0.025832
57665,20200331,-0.030921
57665,20200401,-0.042422
57665,20200402,0.011485
57665,20200403,-0.015972
57665,20200406,0.073168
57665,20200407,-0.005554
57665,20200408,0.013546
57665,20200409,0.017468
57665,20200413,-0.026846
57665,20200414,0.035638
57665,20200415,-0.027781
57665,20200416,0.014817
57665,20200417,0.041831
57665,20200420,-0.022356
57665,20200421,-0.030717
57665,20200422,0.041901
57665,20200423,-0.015996
57665,20200424,0.011677
57665,20200427,0.011316
57665,20200428,-0.006378
57665,20200429,-0.008221
57665,20200430,-0.010106
57665,20200501,-0.018812
57665,20200504,0.002455
57665,20200505,0.016910
57665,20200506,0.014220
57665,20200507,0.001357
57665,20200508,0.021454
57665,20200511,0.005196
57665,20200512,-0.029363
57665,20200513,-0.025380
57665,20200514,0.006161
57665,20200515,0.005084
57665,20200518,0.046557
57665,20200519,0.005163
57665,20200520,0.015736
57665,20200521,0.014094
57665,20200522,-0.005411
57665,20200526,0.030613
57665,20200527,0.033637
57665,20200528,-0.014118
57665,20200529,0.003707
57665,20200601,0.009738
57665,20200602,0.012055
57665,20200603,0.033452
57665,20200604,-0.027183
57665,20200605,0.014119
57665,20200608,0.015383
57665,20200609,-0.015917
57665,20200610,-0.004969
57665,20200611,-0.068057
57665,20200612,0.013239
57665,20200615,0.014622
57665,20200616,0.012265
57665,20200617,0.001716
57665,20200618,-0.007661
57665,20200619,-0.027120
57665,20200622,0.038943
57665,20200623,0.024219
57665,20200624,-0.018053
57665,20200625,0.013189
57665,20200626,-0.076233
57665,20200629,0.023487
57665,20200630,0.022739
57665,20200701,-0.006629
57665,20200702,0.010575
57665,20200706,0.015442
57665,20200707,-0.028814
57665,20200708,0.018234
57665,20200709,-0.018717
57665,20200710,0.010310
57665,20200713,-0.015614
57665,20200714,0.003110
57665,20200715,0.018396
57665,20200716,-0.012990
57665,20200717,-0.010076
57665,20200720,-0.006543
57665,20200721,0.028332
57665,20200722,0.005592
57665,20200723,-0.006167
57665,20200724,0.001322
57665,20200727,-0.012395
57665,20200728,-0.009670
57665,20200729,0.007271
57665,20200730,-0.001547
57665,20200731,0.008159
57665,20200803,0.007376
57665,20200804,-0.010170
57665,20200805,0.037090
57665,20200806,-0.004854
57665,20200807,0.014037
57665,20200810,0.034852
57665,20200811,-0.002751
57665,20200812,0.000951
57665,20200813,0.012355
57665,20200814,-0.000845
57665,20200817,-0.007235
57665,20200818,0.012398
57665,20200819,0.013275
57665,20200820,-0.003506
57665,20200821,0.016110
57665,20200824,0.018952
57665,20200825,-0.002861
57665,20200826,0.000179
57665,20200827,-0.006187
57665,20200828,0.015292
57665,20200831,-0.003562
57665,20200901,0.026365
57665,20200902,0.017067
57665,20200903,-0.033819
57665,20200904,-0.003988
57665,20200908,0.002847
57665,20200909,0.019340
