level_0,index,created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
9673,234511,2017-09-16 17:18:00,Please join me in celebrating the many contributions of the Hispanic community in #Ohio and around the country. #HHM2017,https://twitter.com/senrobportman/status/909104096279269377,37,10,57,senrobportman,P000449,R,OH
9674,234512,2017-09-16 15:49:00,That is why I am working hard to get #SESTA into law. It will help hold accountable companies like #Backpage that traffic women & ; children.,https://twitter.com/senrobportman/status/909081696439386113,26,14,41,senrobportman,P000449,R,OH
9675,234513,2017-09-16 15:47:00,"Yesterday in Cincinnati, I met w/ people on the front-line who are fighting back against trafficking. But they needäó_  ",https://twitter.com/senrobportman/status/909081198030340096,22,26,48,senrobportman,P000449,R,OH
9676,234514,2017-09-16 15:35:00,#HumanTrafficking is modern day slavery. It is not some distant problem. Traffickers are selling women & ; children oäó_  ,https://twitter.com/senrobportman/status/909078193486757891,15,49,44,senrobportman,P000449,R,OH
9677,234515,2017-09-15 21:30:00,More work to be done to combat addiction -- Congress needs to pass #STOPAct to keep fentanyl & ; deadly drugs out:  ,https://twitter.com/senrobportman/status/908805121890332672,18,6,4,senrobportman,P000449,R,OH
9678,234516,2017-09-15 21:15:00,Iäó»m pleased to see my #CARA legislation being implemented & ; funded to address challenge of combating addiction.   ,https://twitter.com/senrobportman/status/908801347914305536,12,5,9,senrobportman,P000449,R,OH
9679,234517,2017-09-15 21:09:00,4 new #CARA grants are on their way to help #Ohio fight back against the #opioidcrisis:  ,https://twitter.com/senrobportman/status/908799960539435008,9,1,4,senrobportman,P000449,R,OH
9680,234518,2017-09-15 20:51:00,Important @SenateCommerce hearing on #SESTA Tuesday to highlight need to help stop online exploitation of women & ; children. #CDA230,https://twitter.com/senrobportman/status/908795409929310214,9,11,16,senrobportman,P000449,R,OH
9681,234519,2017-09-15 20:47:00,The fact that today äóñ in the 21st Century äóñ women & ; children are being sold online for sex is a stain on our nationäó_  ,https://twitter.com/senrobportman/status/908794507998715904,46,22,41,senrobportman,P000449,R,OH
9682,234520,2017-09-15 20:46:00,#Backpage & ; companies that have trafficked these women have evaded justice because of an antiquated law. #SESTA wiläó_  ,https://twitter.com/senrobportman/status/908794146244186113,8,7,6,senrobportman,P000449,R,OH
9683,234521,2017-09-15 20:32:00,Some of the women they help have been trafficked on one website: #Backpage. Backpage has knowingly facilitated onliäó_  ,https://twitter.com/senrobportman/status/908790765354135567,15,7,8,senrobportman,P000449,R,OH
9684,234522,2017-09-15 20:25:00,"Thankful for the work they do here. Theyäó»ve served more than 5,000 people in the last 8 months. #EndHumanTrafficking  ",https://twitter.com/senrobportman/status/908788944648667136,3,3,5,senrobportman,P000449,R,OH
9685,234523,2017-09-15 20:23:00,"Today, I visited the Valley Interfaith Community Resource Center in Cincinnati to learn abt their work to helpäó_  ",https://twitter.com/senrobportman/status/908788299753500673,5,5,9,senrobportman,P000449,R,OH
9686,234524,2017-09-15 18:05:00,Important that gov act to protect against global steel overcapacity to prevent layoff of more #Ohio steelworkers:  ,https://twitter.com/senrobportman/status/908753631637360640,29,11,12,senrobportman,P000449,R,OH
9687,234525,2017-09-15 16:46:00,"As we provide more resources to address #opioidcrisis, Ohioans will have better access to long-term treatment & ; recovery programs that work.",https://twitter.com/senrobportman/status/908733774711676930,64,10,14,senrobportman,P000449,R,OH
9688,234526,2017-09-15 16:36:00,"Portsmouth, #Ohio will receive $250K to help fight #opioidcrisis! Communities like this need more resources:  ",https://twitter.com/senrobportman/status/908731256942268417,24,3,15,senrobportman,P000449,R,OH
9689,234527,2017-09-15 15:54:00,Congress should come together in a bipartisan way to save the #PerkinsLoan program to help low-income students: ,https://twitter.com/senrobportman/status/908720606824337408,19,7,18,senrobportman,P000449,R,OH
9690,234528,2017-09-15 15:51:00,No one should be denied the chance to pursue higher education simply because of their financial status:  #PerkinsLoan,https://twitter.com/senrobportman/status/908720056271540224,46,12,43,senrobportman,P000449,R,OH
9691,234529,2017-09-15 13:38:00,You are not forgotten. #POWMIARecognitionDay  ,https://twitter.com/senrobportman/status/908686526971891712,10,17,33,senrobportman,P000449,R,OH
9692,234530,2017-09-15 02:52:00,"  @Indians: WILL THE STREAK END TONIGHT?22 STRAIGHT! #WWWWWWWWWWWWWWWWWWWWWWindians  ",https://twitter.com/senrobportman/status/908523900576976896,221,6690,12003,senrobportman,P000449,R,OH
9693,234531,2017-09-14 21:32:00,"By supporting #SESTA online, you can help us get this critical piece of bipartisan legislation through the Senate & ;äó_  ",https://twitter.com/senrobportman/status/908443252793131008,18,9,20,senrobportman,P000449,R,OH
9694,234532,2017-09-14 21:24:00,"If you support the bipartisan effort to #EndHumanTrafficking and protect women & ; children from traffickers, spreadäó_  ",https://twitter.com/senrobportman/status/908441251439026176,13,47,59,senrobportman,P000449,R,OH
9695,234533,2017-09-14 21:07:00,"Support is growing for #SESTA. This is a common-sense, bipartisan bill that will help to #endhumantrafficking. Congäó_  ",https://twitter.com/senrobportman/status/908437074650464256,10,25,33,senrobportman,P000449,R,OH
9696,234534,2017-09-14 18:01:00,Our current spending & ; debt levels are unsustainable. We must address this problem so we don't burden future gens: ,https://twitter.com/senrobportman/status/908390313680666625,40,4,7,senrobportman,P000449,R,OH
9697,234535,2017-09-14 18:00:00,"This week, the U.S. hit $20 trillion in debt. This is why Congress must pass Dollar-for-Dollar Deficit Reduction Act: ",https://twitter.com/senrobportman/status/908390049057734657,46,6,18,senrobportman,P000449,R,OH
9698,234536,2017-09-14 16:31:00,The last time Congress updated the tax code? 1986. Congress needs to act with urgency on #taxreform together. #Jobs  ,https://twitter.com/senrobportman/status/908367509501353984,53,11,28,senrobportman,P000449,R,OH
9699,234537,2017-09-14 16:07:00,There is nothing that would have a bigger bang for the buck than the right kind of #taxreform. Middle Class needs Cäó_  ,https://twitter.com/senrobportman/status/908361475915317248,79,10,24,senrobportman,P000449,R,OH
9700,234538,2017-09-14 15:55:00,"#TaxReform will create #jobs, increase wages & ; boost the middle class. I discussed the path forward on @BloombergTV:  ",https://twitter.com/senrobportman/status/908358505006067712,37,9,11,senrobportman,P000449,R,OH
9701,234539,2017-09-14 15:17:00,Congress must act quickly to address this crisis. Fentanyl overdose deaths are skyrocketing in #Ohio:   #STOPAct,https://twitter.com/senrobportman/status/908348938545233920,27,6,8,senrobportman,P000449,R,OH
9702,234540,2017-09-14 15:08:00,.@toledonews is calling on Congress to get moving on the bipartisan #STOPAct to help fight fentanyl:  ,https://twitter.com/senrobportman/status/908346819767406592,10,7,9,senrobportman,P000449,R,OH
9703,234541,2017-09-13 22:35:00,Proud to have the support of 21st Century Fox (@21CF) for our bipartisan Stop Enabling Sex Traffickers Act. Support continues to grow.#SESTA,https://twitter.com/senrobportman/status/908096706381619200,12,13,32,senrobportman,P000449,R,OH
9704,234542,2017-09-13 22:23:00,Look forward to Senate Commerce cmte hrg on bipartisan #SESTA. Congress must act with urgency:   #EndHumanTrafficking,https://twitter.com/senrobportman/status/908093751620448261,6,11,17,senrobportman,P000449,R,OH
9705,234543,2017-09-13 22:14:00,"These Airmen serve out of the @179AW in Mansfield, where I got to visit last month. Proud to have these brave men & ;äó_  ",https://twitter.com/senrobportman/status/908091421135122433,8,3,10,senrobportman,P000449,R,OH
9706,234544,2017-09-13 22:05:00,20 @OHNationalGuard Airmen from the 200th RED HORSE Squadron are on their way to help in Florida:   #HurricaneIrma,https://twitter.com/senrobportman/status/908089155283906560,3,6,14,senrobportman,P000449,R,OH
9707,234545,2017-09-13 20:10:00,Good meeting w/ @Teamsters Pres. James Hoffa & ; Local 16 Pres. Sonny Nardi. All stakeholders deserve seat at the tabäó_  ,https://twitter.com/senrobportman/status/908060301521772545,7,7,12,senrobportman,P000449,R,OH
9708,234546,2017-09-13 19:35:00,My only regret is that they wouldn't let me on to the Senate floor like this. Go Tribe!äó_  ,https://twitter.com/senrobportman/status/908051494817103876,67,32,235,senrobportman,P000449,R,OH
9709,234547,2017-09-13 17:52:00,"According @MissingKids, #humantrafficking cases have skyrocketed. Congress can, & ; must, act to help stop this heinoäó_  ",https://twitter.com/senrobportman/status/908025659317989386,14,98,101,senrobportman,P000449,R,OH
9710,234548,2017-09-13 16:22:00,Three of those facilities are located in Central #Ohio - I discussed my recent visits in @DispatchAlerts:  ,https://twitter.com/senrobportman/status/908002840429416449,6,3,3,senrobportman,P000449,R,OH
9711,234549,2017-09-13 16:19:00,Our armed forces are fortunate to have some of #Ohioäó»s best and brightest serving our country. I saw that firsthandäó_  ,https://twitter.com/senrobportman/status/908002186017337344,17,9,24,senrobportman,P000449,R,OH
9712,234550,2017-09-13 15:31:00,Jane & ; I are saddened to learn of the passing of former Sen. Pete Domenici. Our thoughts & ; prayers are with his family.,https://twitter.com/senrobportman/status/907990091385196549,1,3,11,senrobportman,P000449,R,OH
9713,234551,2017-09-13 14:43:00,"Honored to meet w/ Best family. Carrie is a stage 4 cancer survivor, Bill is a police officer & ; their son Dylan isäó_  ",https://twitter.com/senrobportman/status/907977944093609984,26,4,14,senrobportman,P000449,R,OH
9714,234552,2017-09-13 14:38:00,Got to talk w/ some impressive Ohioans during this week's #Buckeye coffee. A lot of excitement abt the @Indians & ; täó_  ,https://twitter.com/senrobportman/status/907976838789652480,14,6,11,senrobportman,P000449,R,OH
9715,234553,2017-09-13 12:10:00,Important discussion this morning w/ @thehill on the #opioidepidemic. You can watch live-stream here:  #OpioidSolution,https://twitter.com/senrobportman/status/907939530132672515,12,5,6,senrobportman,P000449,R,OH
9716,234554,2017-09-13 02:07:00,  @Indians: One more for a new AL record. #WWWWWWWWWWWWWWWWWWWWindians  ,https://twitter.com/senrobportman/status/907787721841758208,59,2185,5082,senrobportman,P000449,R,OH
9717,234555,2017-09-13 00:06:00,Proud to chair the Senate #Ukraine Caucus w/ @SenatorDurbin. We will continue to advocate for our Ukrainian friends here in the U.S. Senate,https://twitter.com/senrobportman/status/907757385443414016,17,3,11,senrobportman,P000449,R,OH
9718,234556,2017-09-13 00:05:00,Today marks the 25th anniversary of the United States' diplomatic relations with #Ukraine. Important that the US continue to stand w/ them.,https://twitter.com/senrobportman/status/907757149044002816,16,13,30,senrobportman,P000449,R,OH
9719,234557,2017-09-12 23:14:00,The American people are tired of us just talking about #taxreform. Congress needs to get this done and bring #jobsäó_  ,https://twitter.com/senrobportman/status/907744135574044672,109,9,37,senrobportman,P000449,R,OH
9720,234558,2017-09-12 22:54:00,Congress needs to enact comprehensive #taxreform to help boost wages and bring back #jobs and investments lost to oäó_  ,https://twitter.com/senrobportman/status/907739185427177473,78,12,28,senrobportman,P000449,R,OH
9721,234559,2017-09-12 22:04:00,Great to meet w/ USW Local 689 members. I fought to include funding in last weekäó»s spending bill to avoid layoffs aäó_  ,https://twitter.com/senrobportman/status/907726674401296389,7,2,8,senrobportman,P000449,R,OH
9722,234560,2017-09-12 21:38:00,Proud of all those in #Ohio such as the workers at Wapakoneta Light and Power helping out down in Florida:  ,https://twitter.com/senrobportman/status/907719972150960128,7,6,23,senrobportman,P000449,R,OH
9723,234561,2017-09-12 21:02:00,Our thoughts are w/ family of American hero Jacob Drake today.   #Ohio,https://twitter.com/senrobportman/status/907710912512983040,2,6,27,senrobportman,P000449,R,OH
9724,234562,2017-09-12 20:39:00,"For too long, victims of trafficking have not gotten the justice they deserve. #SESTA corrects this wrong:   #CDA230",https://twitter.com/senrobportman/status/907705126034591746,16,36,51,senrobportman,P000449,R,OH
9725,234563,2017-09-12 20:34:00,Congress has a moral duty to act to help #EndHumanTrafficking. We must pass the bipartisan Stop Enabling Sex Traffiäó_  ,https://twitter.com/senrobportman/status/907704114452353025,13,41,49,senrobportman,P000449,R,OH
9726,234564,2017-09-12 20:15:00,"Coming up live on @FoxNews with @TeamCavuto to talk #taxreform, #jobs & ; more.  ",https://twitter.com/senrobportman/status/907699304307052544,20,3,8,senrobportman,P000449,R,OH
9727,234565,2017-09-12 17:08:00,"We should update #NAFTA for the 21st century to help expand market access, create more #jobs, and boost wages:  ",https://twitter.com/senrobportman/status/907652027509026818,20,5,11,senrobportman,P000449,R,OH
9728,234566,2017-09-12 17:01:00,It is important that we expand markets for American-made products & ; hold countries accountable who violate our trade laws. #Jobs,https://twitter.com/senrobportman/status/907650470629560321,19,9,18,senrobportman,P000449,R,OH
9729,234567,2017-09-12 16:58:00,"Discussed #jobs, trade, and the future of #NAFTA at @CSIS today. You can watch the speech here:  ",https://twitter.com/senrobportman/status/907649564378836992,5,4,6,senrobportman,P000449,R,OH
9730,234568,2017-09-12 13:12:00,Happening Now: Discussing the future of #NAFTA at @CSIS:  ,https://twitter.com/senrobportman/status/907592750148792320,9,6,11,senrobportman,P000449,R,OH
9731,234569,2017-09-11 23:09:00,18 in a row and counting! Hoping the first-place @Indians can keep it going tonight against the Tigers! #RallyTogether,https://twitter.com/senrobportman/status/907380487856910337,18,7,33,senrobportman,P000449,R,OH
9732,234570,2017-09-11 21:21:00,The #STOPAct will help keep deadly drugs like fentanyl from reaching our communities. Keeping these drugs out is aäó_  ,https://twitter.com/senrobportman/status/907353308037226497,28,11,23,senrobportman,P000449,R,OH
9733,234571,2017-09-11 21:06:00,Congress has taken steps to address this problem by passing #CARA & ; #CURES. But we must do more. The #STOPAct willäó_  ,https://twitter.com/senrobportman/status/907349547617095680,15,4,11,senrobportman,P000449,R,OH
9734,234572,2017-09-11 20:58:00,The #opioidepidemic is devastating families in my hometown of Cincinnati & ; all over #Ohio & ; the U.S.   #STOPAct #CARA,https://twitter.com/senrobportman/status/907347516915453952,12,13,16,senrobportman,P000449,R,OH
9735,234573,2017-09-11 20:27:00,"During my #Ohio defense tour, I got to meet w/ hundreds of brave Ohioans who are doing their part to protect us.  ",https://twitter.com/senrobportman/status/907339738469638144,22,8,25,senrobportman,P000449,R,OH
9736,234574,2017-09-11 20:15:00,Support continues to build for bipartisan #SESTA. Congress has a moral responsibility to act to end trafficking:  ,https://twitter.com/senrobportman/status/907336697523798016,9,10,14,senrobportman,P000449,R,OH
9737,234575,2017-09-11 20:07:00,#SESTA is a narrowly crafted piece of bipartisan legislation that will get victims of #humantrafficking the justiceäó_  ,https://twitter.com/senrobportman/status/907334690939351040,4,20,31,senrobportman,P000449,R,OH
9738,234576,2017-09-11 19:57:00,Companies like #Backpage that knowingly facilitate the trafficking of women & ; children must be held accountable.äó_  ,https://twitter.com/senrobportman/status/907332171005751296,12,74,84,senrobportman,P000449,R,OH
9739,234577,2017-09-11 19:45:00,"It's incredible that here in America, in the 21st century, women and children are being trafficked online:  #SESTA",https://twitter.com/senrobportman/status/907329347517911040,20,20,26,senrobportman,P000449,R,OH
9740,234578,2017-09-11 12:32:00,"As Americans, we must continue to remember what it is that unites us, so that in the face of adversity, we remain strong.  #September11th",https://twitter.com/senrobportman/status/907220371178483712,42,30,124,senrobportman,P000449,R,OH
9741,234579,2017-09-11 12:26:00,Today we honor the memory & ; the courage of those lost on 9/11. They & ; their families remain forever in our prayers. #NeverForget,https://twitter.com/senrobportman/status/907218696761999360,12,24,53,senrobportman,P000449,R,OH
9742,234580,2017-09-10 21:27:00,"I agree w/ @POTUS - #taxreform is urgent. Congress needs to act ASAP to create #jobs, &gt; wages & ; help middle class. ",https://twitter.com/senrobportman/status/906992430788071424,169,22,73,senrobportman,P000449,R,OH
9743,234581,2017-09-10 19:41:00,Prayers are with Florida today. Stay safe. #Ohio stands ready to help,https://twitter.com/senrobportman/status/906965751919034368,14,14,78,senrobportman,P000449,R,OH
9744,234582,2017-09-10 19:40:00,Some of those I met with including those from @910AW & ; @WrightPattAFB are currently helping w/ hurricane relief efforts.,https://twitter.com/senrobportman/status/906965501603184642,7,5,14,senrobportman,P000449,R,OH
9745,234583,2017-09-10 16:55:00,Two AFC North battles to start the NFL season off right! Browns take on the Steelers and Bengals take on the Ravens. #Ohio is ready!,https://twitter.com/senrobportman/status/906923978182221824,26,5,19,senrobportman,P000449,R,OH
9746,234584,2017-09-09 23:31:00,OSU vs Oklahoma. #2 vs #5. Game at the Shoe. This should be fun. #GoBucks #BeatOklahoma,https://twitter.com/senrobportman/status/906661245838692352,12,11,44,senrobportman,P000449,R,OH
9747,234585,2017-09-09 20:27:00,"To learn more about how #SESTA will help #EndHumanTrafficking, check out my floor speech here:  ",https://twitter.com/senrobportman/status/906614940290531328,14,6,9,senrobportman,P000449,R,OH
9748,234586,2017-09-09 19:42:00,Support for the bipartisan Stop Enabling Sex Traffickers Act continues to grow. Congress must act toäó_  ,https://twitter.com/senrobportman/status/906603629364121600,25,42,94,senrobportman,P000449,R,OH
9749,234587,2017-09-09 19:00:00,So thankful for the service of so many men & ; women in uniform who are serving our country in #Ohio.  ,https://twitter.com/senrobportman/status/906593065397141504,12,5,25,senrobportman,P000449,R,OH
9750,234588,2017-09-09 17:06:00,Chaired a hearing this week on permitting reform to help rebuild our infrastructure. This bipartisan effort will heäó_  ,https://twitter.com/senrobportman/status/906564380589821955,24,14,35,senrobportman,P000449,R,OH
9751,234589,2017-09-09 16:41:00,"Our nationäó»s infrastructure is aging, outdated, & ; in some cases unsafe. Itäó»s hurting our economy and our ability toäó_  ",https://twitter.com/senrobportman/status/906558087309410305,18,11,34,senrobportman,P000449,R,OH
9752,234590,2017-09-09 15:30:00,We are also so thankful to local first responders & ; #Ohio Task Force 1 for doing their part down south to help our fellow Americans in need,https://twitter.com/senrobportman/status/906540199190188033,9,9,32,senrobportman,P000449,R,OH
9753,234591,2017-09-09 15:26:00,Jane & ; I are praying for all those in the path of #HurricaneIrma. Ohio is sending prayers and supplies.,https://twitter.com/senrobportman/status/906539190996803584,16,7,42,senrobportman,P000449,R,OH
9754,234592,2017-09-08 21:30:00,Thank you for your support.  ,https://twitter.com/senrobportman/status/906268639015432197,7,10,13,senrobportman,P000449,R,OH
9755,234593,2017-09-08 20:59:00,Prof. Leary's article is worth the read.  Stopping online sex trafficking is up to Congress. We must act. #SESTAäó_  ,https://twitter.com/senrobportman/status/906260675646947328,14,15,14,senrobportman,P000449,R,OH
9756,234594,2017-09-08 19:26:00,I got to visit with the men & ; women serving out of the @910AW during my defense tour last wk. Proud to support them: ,https://twitter.com/senrobportman/status/906237275159355397,13,5,7,senrobportman,P000449,R,OH
9757,234595,2017-09-08 19:23:00,The @910th out of Youngstown is using their unique aerial spray capability to assist w/ relief efforts in Texas:  ,https://twitter.com/senrobportman/status/906236559145480197,5,4,8,senrobportman,P000449,R,OH
9758,234596,2017-09-08 19:14:00,"For more info on how #SESTA will help #EndHumanTrafficking, check out my recent @FoxNews op-ed here:  ",https://twitter.com/senrobportman/status/906234181931302912,17,10,15,senrobportman,P000449,R,OH
9759,234597,2017-09-08 18:34:00,I urge you to join me in urging Congress to pass #SESTA & ; amend #CDA230 to help stop online sex trafficking of womeäó_  ,https://twitter.com/senrobportman/status/906224116184829954,13,21,32,senrobportman,P000449,R,OH
9760,234598,2017-09-08 17:22:00,#SESTA will make three narrowly crafted changes to a 1996 federal law to give trafficking victims the justice theyäó_  ,https://twitter.com/senrobportman/status/906206015086968832,10,17,20,senrobportman,P000449,R,OH
9761,234599,2017-09-08 16:34:00,"Right now, #Backpage & ; companies that sell women & ; children online are immune from prosecution b/c of a federal lawäó_  ",https://twitter.com/senrobportman/status/906193930844217344,33,26,44,senrobportman,P000449,R,OH
9762,234600,2017-09-08 15:45:00,I have been all over #Ohio meeting w/ victims of #humantrafficking. Their stories are heartbreaking. Congress mustäó_  ,https://twitter.com/senrobportman/status/906181601754701824,13,20,30,senrobportman,P000449,R,OH
9763,234601,2017-09-08 15:07:00,"Unbelievably in the 21st century, this practice of selling women & ; girls is increasing, primarily b/c it has movedäó_  ",https://twitter.com/senrobportman/status/906172034673131521,28,8,23,senrobportman,P000449,R,OH
9764,234602,2017-09-08 14:51:00,Those who have been trafficked by #Backpage only to see the company prosper & ; escape legal consequences deserve jusäó_  ,https://twitter.com/senrobportman/status/906168018849284096,8,13,20,senrobportman,P000449,R,OH
9765,234603,2017-09-08 14:37:00,ICYMI check out @NickKristofäó»s @nytimes column yesterday on our fight to help stop online sex trafficking:   #SESTA,https://twitter.com/senrobportman/status/906164694427344896,9,22,35,senrobportman,P000449,R,OH
9766,234604,2017-09-07 23:46:00,Congress must act now to stop companies like #Backpage from selling women & ; children online.   #SESTA #CDA230,https://twitter.com/senrobportman/status/905940245308420096,37,28,47,senrobportman,P000449,R,OH
9767,234605,2017-09-07 23:24:00,"Courts, attorneys general, district attorneys, & ; most importantly, #humantrafficking victims have called for #SESTA:  ",https://twitter.com/senrobportman/status/905934708688666624,14,9,11,senrobportman,P000449,R,OH
9768,234606,2017-09-07 22:58:00,Sex trafficking victims should not have to wait another day to get the justice they deserve. My Senate floor speech: ,https://twitter.com/senrobportman/status/905928386085781504,32,29,41,senrobportman,P000449,R,OH
9769,234607,2017-09-07 21:03:00,  @WhirlpoolCorp: Thank you @senrobportman for supporting fair competition and american manufacturing today. #USITC #FairTrade #ClydeinDCäó_,https://twitter.com/senrobportman/status/905899276051591168,1,4,13,senrobportman,P000449,R,OH
9770,234608,2017-09-07 21:03:00,I will continue to work to ensure that #Ohio manufacturers get the level playing field they deserve.   #Jobs,https://twitter.com/senrobportman/status/905899246649577472,12,4,2,senrobportman,P000449,R,OH
9771,234609,2017-09-07 21:01:00,"Today, I testified on behalf of #Ohio workers who deserve a level playing field. OH workers can compete w/ anyone wäó_  ",https://twitter.com/senrobportman/status/905898791949271040,22,2,3,senrobportman,P000449,R,OH
9772,234610,2017-09-07 20:59:00,"However, #Ohio manufacturers too often face foreign competitors who cheat on trade.  Our workers deserve a level pläó_  ",https://twitter.com/senrobportman/status/905898344807104513,18,4,2,senrobportman,P000449,R,OH
9773,234611,2017-09-07 20:58:00,#Ohio's @WhirlpoolCorp workers make a world-class product as efficiently as anyone. I have seen that firsthand:  #Jobs,https://twitter.com/senrobportman/status/905898019047997441,6,3,6,senrobportman,P000449,R,OH
9774,234612,2017-09-07 20:12:00,"Thank you, @amyschumer, for your support to #EndHumanTrafficking. It is time to amend #CDA230. #SESTA  ",https://twitter.com/senrobportman/status/905886423445893120,13,11,35,senrobportman,P000449,R,OH
9775,234613,2017-09-07 19:49:00,.@ndaajustice is right: #SESTA has nothing to do w censorship. It's abt protecting most vulnerable from exploitation: ,https://twitter.com/senrobportman/status/905880627093889026,5,11,12,senrobportman,P000449,R,OH
9776,234614,2017-09-07 18:37:00,"Our state & ; local prosecutors (@ndaajustice) in @thehill: ""Pass the Stop Enabling Sex Traffickers Act""  #SESTA #CDA230",https://twitter.com/senrobportman/status/905862522263175169,10,9,11,senrobportman,P000449,R,OH
9777,234615,2017-09-07 17:07:00,#SESTA will finally force corporate sex traffickers like #Backpage to answer for their crimes. Congress must act:  ,https://twitter.com/senrobportman/status/905839962125459456,29,47,55,senrobportman,P000449,R,OH
9778,234616,2017-09-07 16:50:00,#CDA230 was never intended to provide immunity to companies like #Backpage that sell women & ; children online.   #SESTA,https://twitter.com/senrobportman/status/905835586614943744,11,9,9,senrobportman,P000449,R,OH
9779,234617,2017-09-07 16:40:00,"""Itäó»s Incredible that Online Sex Traffickers Still Get Legal Protection as They Commit Crimes"" -My op-ed in @FoxNews: ",https://twitter.com/senrobportman/status/905833098801229824,18,9,14,senrobportman,P000449,R,OH
9780,234618,2017-09-07 16:11:00,Infrastructure in U.S. lags behind other developed countries. Permitting reform will help rebuild our aging infrastäó_  ,https://twitter.com/senrobportman/status/905825755803787264,51,5,17,senrobportman,P000449,R,OH
9781,234619,2017-09-07 15:59:00,"We need to rebuild our aging infrastructure. Streamlining permitting will boost our economy, create #jobs, & ; boostäó_  ",https://twitter.com/senrobportman/status/905822726874480640,25,3,8,senrobportman,P000449,R,OH
9782,234620,2017-09-07 15:50:00,Permitting reform will create good-paying #jobs. I discussed why at my Permanent Subcommittee on Investigations heaäó_  ,https://twitter.com/senrobportman/status/905820478694187008,17,2,9,senrobportman,P000449,R,OH
9783,234621,2017-09-07 15:33:00,Thank you for your support and thank you for all you do to #EndHumanTrafficking. #SESTA #CDA230  ,https://twitter.com/senrobportman/status/905816319542657026,11,4,16,senrobportman,P000449,R,OH
9784,234622,2017-09-07 15:30:00,Thank you for your support. #SESTA #CDA230  ,https://twitter.com/senrobportman/status/905815505210093569,9,5,15,senrobportman,P000449,R,OH
9785,234623,2017-09-07 15:27:00,Important read from @NickKristof on the fight to #endtrafficking of women & ; children   #SESTA #CDA230,https://twitter.com/senrobportman/status/905814846071078914,4,6,8,senrobportman,P000449,R,OH
9786,234624,2017-09-06 22:37:00,I thank our men & ; women in uniform for their service to #Ohio and our country and Iäó»m proud to support them in theäó_  ,https://twitter.com/senrobportman/status/905560503786774529,31,5,25,senrobportman,P000449,R,OH
9787,234625,2017-09-06 21:23:00,Look forward to working w/ @POTUS & ; bipartisan colleagues to get this done for #Ohio. #TaxReform will grow #jobs & ; wages.,https://twitter.com/senrobportman/status/905541899628539904,73,6,32,senrobportman,P000449,R,OH
9788,234626,2017-09-06 21:20:00,Our tax code is decades out of date. We must act to help the #middleclass & ; bring #jobs back home from overseas. #TaxReform,https://twitter.com/senrobportman/status/905541162861244417,98,10,44,senrobportman,P000449,R,OH
9789,234627,2017-09-06 21:16:00,Agree with @realDonaldTrump that #taxreform will create more #jobs & ; boost wages for American families. #TaxReform17,https://twitter.com/senrobportman/status/905540195268911106,171,15,66,senrobportman,P000449,R,OH
9790,234628,2017-09-06 18:33:00,Thousands of children & ; women are trafficked every year in #Ohio & ; around the country. #SESTA will help stop this fäó_  ,https://twitter.com/senrobportman/status/905499104762933248,43,13,26,senrobportman,P000449,R,OH
9791,234629,2017-09-06 17:47:00,"#Ohio is home to leaders, adventurers, and patriots. I saw that on full display last week during my defense tour:  ",https://twitter.com/senrobportman/status/905487532548227072,23,12,16,senrobportman,P000449,R,OH
9792,234630,2017-09-06 17:41:00,Support for bipartisan #SESTA continues to grow. It is time for Congress to act on this bill to #EndHumanTrafficking: ,https://twitter.com/senrobportman/status/905486132812677126,10,4,8,senrobportman,P000449,R,OH
9793,234631,2017-09-06 17:32:00,Proud to have the support of tech giant @Oracle for the Stop Enabling Sex Traffickers Act:   #SESTA,https://twitter.com/senrobportman/status/905483841300779009,10,9,12,senrobportman,P000449,R,OH
9794,234632,2017-09-06 15:36:00,Important that Congress take up the bipartisan Stop Enabling Sex Traffickers Act (#SESTA). We must get this done.  ,https://twitter.com/senrobportman/status/905454793417773056,39,12,25,senrobportman,P000449,R,OH
9795,234633,2017-09-06 14:41:00,"Last week I saw the best of #Ohio, traveling &gt;1,400 miles, visiting 13 counties, & ; meeting countless men & ; women inäó_  ",https://twitter.com/senrobportman/status/905440938419507200,45,9,22,senrobportman,P000449,R,OH
9796,234634,2017-09-06 00:06:00,Congratulations to The Cleveland Catholic Diocese & ; all those in Greater Cleveland as we welcome Bishop Nelson Pereäó_  ,https://twitter.com/senrobportman/status/905220727145721856,23,8,43,senrobportman,P000449,R,OH
9797,234635,2017-09-05 23:21:00,"As victims of #humantrafficking have told me repeatedly, trafficking has moved from the street corner to the smartäó_  ",https://twitter.com/senrobportman/status/905209192956411906,18,56,72,senrobportman,P000449,R,OH
9798,234636,2017-09-05 22:31:00,Proud to have supported #OHTF1 and other US& ;R teams to make sure they have the protections and resources they need: ,https://twitter.com/senrobportman/status/905196781369270272,4,4,3,senrobportman,P000449,R,OH
9799,234637,2017-09-05 22:05:00,"Tragically, #humantrafficking is happening all over #Ohio. The internet has made it easier for traffickers. That'säó_  ",https://twitter.com/senrobportman/status/905190057597743105,23,18,26,senrobportman,P000449,R,OH
9800,234638,2017-09-05 21:41:00,We can and should respect the rule of law while also dealing with this issue in a humane & ; compassionate way:   #DACA,https://twitter.com/senrobportman/status/905184015635841024,163,17,56,senrobportman,P000449,R,OH
