date,nextday_RET,headline,direction
2020-05-05,-0.02823,UPDATE 2-Qantas secures more funding to wait out coronavirus crisis; shares rise.,down
2020-05-05,-0.02823,UPDATE 1-Lufthansa has no plans to buy rivals hit by coronavirus crisis -CEO.,down
2020-05-05,-0.02823,BRIEF-Australian Air Force And Boeing To Roll Out First Loyal Wingman Aircraft - Govt Statement.,down
2020-05-05,-0.02823,"UPDATE 1-Virgin Atlantic to cut 3,150 jobs; move flights to Heathrow from Gatwick.",down
2020-05-05,-0.02823,"Virgin Atlantic to cut 3,150 jobs after pandemic hits demand.",down
2020-05-05,-0.02823,BOEING EXECUTIVE SAYS UP TO 16 LOYAL WINGMAN UNMANNED FIGHTERS COULD BE TEAMED WITH A MANNED AIRCRAFT.,down
2020-05-05,-0.02823,BRIEF-AerCap CEO Says Deferred Over 60 Aircraft Deliveries - Conf Call.,down
2020-05-05,-0.02823,LUFTHANSA CEO SAYS  WE DON'T PLAN ACQUISITIONS OF OTHER AIRLINES.,down
2020-05-05,-0.02823,AERCAP HOLDINGS NV - EXPECT TO INCUR FUTURE DELAYS ON OUR SCHEDULED BOEING 737 MAX DELIVERIES.,down
2020-05-05,-0.02823,BOEING SELECTS ORBIT'S AUDIO MANAGEMENT SYSTEM (AMS) FOR NEW USAF TRAINER.,down
2020-05-05,-0.02823,AUSTRALIAN GOVT INVESTED UP TO $40 MLN IN BOEING LOYAL WINGMAN ADVANCED DEVELOPMENT PROGRAM - GOVT STATEMENT .,down
2020-05-05,-0.02823,AERCAP HOLDINGS NV - CERTAIN OF OUR BOEING 737 MAX LEASES HAVE NOW BEEN CANCELLED.,down
2020-05-05,-0.02823,"AERCAP HOLDINGS NV - IT IS UNCERTAIN, HOWEVER, WHEN AND UNDER WHAT CONDITIONS OUR BOEING 737 MAX AIRCRAFT WILL RETURN TO SERVICE.",down
2020-05-05,-0.02823,LUFTHANSA CHAIRMAN SAYS  COMPANY IS NOT SETTING CONDITIONS IN DISCUSSIONS WITH GOVT OVER STATE AID.,down
2020-05-05,-0.02823,AERCAP HOLDINGS NV - IT IS UNCERTAIN WHEN BOEING WILL RESUME MAKING DELIVERIES OF CO'S BOEING 737 MAX AIRCRAFT ON ORDER.,down
2020-05-05,-0.02823,BRIEF-Boeing Selects Orbit's Audio Management System (AMS) For New USAF Trainer.,down
2020-05-05,-0.02823,FACTBOX-Airlines get bailouts amid coronavirus shutdown .,down
2020-05-05,-0.02823,UPDATE 1-Boeing could produce Loyal Wingman fighter-like drone by middle of decade -exec.,down
2020-05-05,-0.02823,"AerCap warns could scrap some Boeing MAX orders, withdraws outlook.",down
2020-05-05,-0.02823,LUFTHANSA HUMAN RESOURCES EXECUTIVE SAYS DOES NOT EXPECT AIRLINE TO PAY DIVIDEND FOR 2021.,down
2020-05-05,-0.02823,"UPDATE 2-Virgin Atlantic to cut 3,150 jobs; move flights to Heathrow from Gatwick.",down
2020-05-05,-0.02823,LUFTHANSA CEO SAYS  WE ARE NOT PLANNING SALE OF SUBSIDIARIES EXCEPT CATERING BUSINESS.,down
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS CUSTOMERS' PRODUCTION FACILITY SUSPENSIONS TO HAVE┬аFURTHER NEGATIVE IMPACT ON Q2┬аCASH┬аFLOW.,up
2020-05-06,0.05572,EXCLUSIVE-U.S. airlines burn through $10 billion a month as traffic plummets.,up
2020-05-06,0.05572,NYSE ORDER IMBALANCE <BA.N> 59802.0 SHARES ON SELL SIDE,up
2020-05-06,0.05572,UPDATE 2-U.S. tells WTO 'no valid basis' for EU tariffs in Boeing-Airbus subsidy fight.,up
2020-05-06,0.05572,"SPIRIT AEROSYSTEMS EXEC SAYS CO HAS┬аADJUSTED 787┬аPRODUCTION RATES FROM┬а14 AIRCRAFT PER MONTH TO 10, IN┬аLINE WITH BOEING'S LATEST SCHEDULE.",up
2020-05-06,0.05572,"Spirit AeroSystems says Boeing wants 125 737 MAX shipsets for 2020, down from 216 .",up
2020-05-06,0.05572,"BOC AVIATION <2588.HK> CEO SAYS DOES NOT THINK AIRLINE-OWNED LEASING COMPANIES WILL SURVIVE CORONAVIRUS CRISIS, TREND STARTED EVEN BEFORE CRISIS -FLIGHTGLOBAL SEMINAR.",up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS CO IS LOOKING AT POTENTIALLY $600 MLN TO $700 MLN ON A FULL YEAR BASIS OF NEGATIVE CASH FLOW.,up
2020-05-06,0.05572,BRIEF-Spirit AeroSystems To Incur An Incremental┬аForward Loss Of About┬а$70 Mln-$90┬аMln On The 787 Program┬аIn Q2 - Conf Call.,up
2020-05-06,0.05572,"WTO must decide if U.S. complied with Boeing aid ruling, Airbus says.",up
2020-05-06,0.05572,EXCLUSIVE-U.S. airlines burn $10 billion a month as traffic plummets.,up
2020-05-06,0.05572,Leasing bosses expect modest 2020 jet deliveries due to crisis.,up
2020-05-06,0.05572,"UPDATE 4-Virgin Atlantic to cut jobs, move flights from Gatwick as COVID-19 bites.",up
2020-05-06,0.05572,"AIRBUS SAYS WTO, NOT U.S., MUST DECIDE ABOUT COMPLIANCE WITH WTO RULING ON SUBSIDIES TO BOEING.",up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS CO IS CONFIDENT ITS LIQUIDITY POSITION IS ADEQUATE EVEN┬аAFTER COMPLETING┬аTHE┬а2 DEALS.,up
2020-05-06,0.05572,USTR SAYS WASHINGTON STATE'S REPEAL OF TAX INCENTIVES FOR BOEING ENSURES THERE IS NO VALID BASIS FOR EU TO RETALIATE AGAINST U.S. GOODS.,up
2020-05-06,0.05572,DAE CAPITAL CEO SAYS HARD TO IMAGINE ROBUST AIRCRAFT DELIVERIES IN 2020 - FLIGHTGLOBAL WEBINAR.,up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS CO EXPECTS┬аTO INCUR AN INCREMENTAL┬аFORWARD LOSS OF ABOUT┬а$70 MLN TO $90┬аMLN ON THE 787 PROGRAM┬аIN Q2.,up
2020-05-06,0.05572,DAE CAPITAL CEO SAYS NOT UNREASONABLE TO SEE SUMMER OF 2022 AS RETURN OF NORMAL AIRLINE ACTIVITY -FLIGHTGLOBAL SEMINAR.,up
2020-05-06,0.05572,DAE CAPITAL CEO SAYS EXPECTS MORE CONSOLIDATION IN AIRCRAFT LEASING INDUSTRY -FLIGHTGLOBAL WEBINAR.,up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS EXPECTS TO BE BREAKEVEN ON CASH FLOW NEXT YEAR; GET TO CASH FLOW POSITIVE ON A RUN RATE BASIS BY ABOUT MID YEAR IN 2021.,up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS EXPECTS TO INCUR AN INCREMENTAL FORWARD┬аLOSS OF ABOUT $15 MLN┬аTO $20 MLN ON┬аTHE A350 FUSELAGE PROGRAM IN Q2.,up
2020-05-06,0.05572,"SPIRIT AEROSYSTEMS HOLDINGS - THE 125 SHIPSETS TO BE DELIVERED IN 2020 INCLUDE SHIPSETS SPIRIT HAS DELIVERED TO BOEING SINCE JANUARY 1, 2020.",up
2020-05-06,0.05572,"SPIRIT AEROSYSTEMS HOLDINGS - ON MAY 4 BOEING AND SPIRIT AEROSYSTEMS, INC AGREED THAT SPIRIT WILL DELIVER 125 B737 MAX SHIPSETS TO BOEING IN 2020.",up
2020-05-06,0.05572,USTR SAYS IT HAS NOTIFIED WTO THAT U.S. HAS FULLY COMPLIED IN DISPUTE BROUGHT BY EU OVER U.S. SUBSIDIES TO BOEING -STATEMENT.,up
2020-05-06,0.05572,UPDATE 1-U.S. tells WTO 'no valid basis' for EU tariffs in Boeing-Airbus subsidy fight .,up
2020-05-06,0.05572,U.S. has fully complied with WTO subsidy findings against Boeing-USTR.,up
2020-05-06,0.05572,"BOC AVIATION <2588.HK> CEO EXPECTS SIGNIFICANT INDUSTRY-WIDE DELIVERY DEFERRALS OF SINGLE-AISLE JETS, ESPECIALLY THOSE ACQUIRED FOR EMERGING MARKETS - FLIGHTGLOBAL WEBINAR.",up
2020-05-06,0.05572,"BOC AVIATAION <2588.HK> CEO SEES AIRBUS/BOEING COMBINED 2020 DELIVERIES AT LOWER END OF 600-1,000 RANGE -FLIGHTGLOBAL WEBINAR.",up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS CO HAD $1.8 BLN OF CASH AT THE END OF Q1.,up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS EXPECTS NEGATIVE FREE CASH FLOW IN 2020 LARGELY RESULTING FROM CUSTOMERS' PRODUCTION RATE CUTS DUE TO COVID-19.,up
2020-05-06,0.05572,SPIRIT AEROSYSTEMS EXEC SAYS EXPECTS SLOWER CASH FLOW┬аRECOVERY GOING┬аFORWARD DUE TO CUSTOMERS'┬аRECENTLY ANNOUNCED PRODUCTION RATE REDUCTION.,up
2020-05-07,0.0372329999999999,Moody's downgrades ratings of one or more classes for 41 EETC Series in review of substantial majority of its EETC ratings portfolio.,up
2020-05-07,0.0372329999999999,"COPA AIRLINES SAYS FORWARD BOOKINGS ARE ""VERY WEAK"" AND LINE UP WITH AN 88% CAPACITY REDUCTION IN JUNE COMPARED TO A YEAR AGO -CEO.",up
2020-05-07,0.0372329999999999,"Canada gives bidders more time to submit fighter jet bids, cites coronavirus.",up
2020-05-07,0.0372329999999999,"BUZZ-Boeing gains altitude, gives Dow its biggest lift",up
2020-05-07,0.0372329999999999,"BUZZ-Britain's Meggitt: JP Morgan cuts PT after Airbus, Boeing post poor Q1 results.",up
2020-05-07,0.0372329999999999,UPDATE 5-U.S. and Europe spar over next stage of aircraft subsidy dispute.,up
2020-05-07,0.0372329999999999,"COPA AIRLINES SAYS IT WANTS TO SURVIVE CORONAVIRUS CRISIS ""USING OUR OWN MEANS,"" DENIES REQUESTING GOVERNMENT AID -CEO.",up
2020-05-07,0.0372329999999999,UPDATE 1-Planemakers delay deliveries as crisis hits manufacturing - Air France-KLM CEO.,up
2020-05-07,0.0372329999999999,UPDATE 4-U.S. tells WTO 'no valid basis' for EU tariffs in Boeing-Airbus subsidy fight.,up
2020-05-07,0.0372329999999999,"Airbus, Boeing delay delivering some jets - Air France-KLM CEO.",up
2020-05-07,0.0372329999999999,"PANAMA'S COPA AIRLINES SAYS IT IS PLANNING TO RETIRE ITS BOEING 737-700 FLEET, AND FOCUS ON THE 737-800 AND 737 MAX 9 -CEO.",up
2020-05-07,0.0372329999999999,Panama's Copa Airlines planning to retire Boeing 737-700 fleet.,up
2020-05-07,0.0372329999999999,UPDATE 3-U.S. tells WTO 'no valid basis' for EU tariffs in Boeing-Airbus subsidy fight.,up
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS AIRBUS HAMBURG PLANT FACING A321NEO DELIVERY DELAYS FROM 4 MONTHS TO MORE THAN 12 MONTHS .,down
2020-05-08,-0.033948,"INSTANT VIEW-Coronavirus ravaged US payrolls in April, 20.5 mln jobs lost .",down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS WE REMAIN IN DISCUSSION WITH AIRLINES FOR NEW LEASE PLACEMENTS OR EXTENSIONS.,down
2020-05-08,-0.033948,"AIR  LEASE CORP <AL.N> CEO SAYS WOULD NOT BE SURPRISED TO SEE FURTHER SOFTENING IN SINGLE-AISLE PRODUCTION RATES, ESPECIALLY AT AIRBUS.",down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS VIRTUALLY ALL THE PLANNED REDUCTION IN CAPEX IS BECAUSE OF MANUFACTURING DELAYS .,down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS STILL BELIEVES IN 737 MAX.,down
2020-05-08,-0.033948,"BOEING SHARES MOVE HIGHER, LAST UP 3.1%.",down
2020-05-08,-0.033948,NYSE ORDER IMBALANCE <BA.N> 133300.0 SHARES ON BUY SIDE,down
2020-05-08,-0.033948,"One person dead after being struck by plane landing at airport in Austin, Texas.",down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS HAS NOT SEEN ANY ALARMING APPETITE FOR LEASE CANCELLATIONS FROM AIRLINES.,down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS WORKING CLOSELY WITH BOEING <BA.N> TO ADDRESS 737 MAX DELAYS AND LOOK AT DEFERRAL OR CANCELLATION ON CASE-BY-CASE BASIS.,down
2020-05-08,-0.033948,Boeing expects to start 737 MAX production in May - Fox Business News.,down
2020-05-08,-0.033948,"INSTANT VIEW 2-Coronavirus ravaged US payrolls in April, 20.5 mln jobs lost .",down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CEO SAYS SHAKE-OUT OF LEASING INDUSTRY IS INEVITABLE.,down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS EXPECTS PRODUCTION RATES ON BOEING 737 MAX WILL BE VERY MODEST IN H1 2021.,down
2020-05-08,-0.033948,"CORRECTED-Canada gives bidders more time to submit fighter jet bids, cites coronavirus.",down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CFO SAYS AIRBUS AND BOEING STILL FACE SIGNIFICANT CHALLENGES IN MEETING DELIVERY COMMITMENTS .,down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CEO SAYS AIRCRAFT RETIREMENTS LIKELY TO SUPPORT DEMAND FOR NEW AIRCRAFT.,down
2020-05-08,-0.033948,"UPDATE 1-Government aid for Brazil's airlines shrinks, while Panama's Copa shrugs off bailout.",down
2020-05-08,-0.033948,"AIR  LEASE CORP <AL.N> CEO SAYS SURPRISED OTHER LESSORS AGREED TO DEBT-EQUITY SWAP AT NORWEGIAN AIR, NOT A SOLUTION THAT ALC WOULD BE OPEN TO.",down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS SOME BOEING 787 JETS DUE FOR DELIVERY LATE THIS YEAR ARE LIKELY TO BE PUSHED BACK TO 2021.,down
2020-05-08,-0.033948,BUZZ-Boeing jumps as 737 MAX nears production restart.,down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CEO SAYS SEES ROLE FOR EMBRAER E2 JET BUT IT IS HANDICAPPED BY COLLAPSE OF BOEING DEAL.,down
2020-05-08,-0.033948,"AIR  LEASE CORP <AL.N> CEO SAYS GROWTH OF THE BUSINESS WILL BE SLOWER, BUT REMAIN VIGILANT FOR OPPORTUNISTIC MOVES.",down
2020-05-08,-0.033948,"AIR  LEASE CORP <AL.N> CEO SAYS MANY AIRLINES REVISITING PRE-COVID FLEET DECISIONS, EXPECTED TO BOOST DEMAND FOR ENVIRONMENTALLY FRIENDLY MODELS.",down
2020-05-08,-0.033948,AIR  LEASE CORP <AL.N> CHAIRMAN SAYS CHINA EASTERN AND CHINA SOUTHERN HAVE BOTH TOLD ALC THAT THEY EXPECT TO RESUME 75-85% OF DOMESTIC FLIGHTS BY END-JUNE.,down
2020-05-11,-0.028625,MITSUBISHI HEAVY INDUSTRIES: EXPECT PROTRACTED DOWNTURN IN COMMERCIAL AEROSPACE BUSINESS AS UNCERTAINTY SURROUNDS BOEING PRODUCTION RATE .,down
2020-05-11,-0.028625,BRIEF-BOC Aviation Says Unit To Purchase 10 Boeing 737-8 Aircraft From Southwest Airlines Co.,down
2020-05-11,-0.028625,"Qantas pauses plane deliveries from Airbus, Boeing due to virus.",down
2020-05-11,-0.028625,NYSE ORDER IMBALANCE <BA.N> 60834.0 SHARES ON SELL SIDE,down
2020-05-11,-0.028625,BOC AVIATION- UNIT TO PURCHASE 10 BOEING 737-8 AIRCRAFT FROM SOUTHWEST AIRLINES CO.,down
2020-05-11,-0.028625,MITSUBISHI HEAVY INDUSTRIES: EXPECT REVENUE FROM COMMERCIAL AIRCRAFT UNIT TO DROP AS MUCH AS 30% IN YEAR TO MARCH 31.,down
2020-05-11,-0.028625,BRIEF-Mitsubishi Heavy Industries Expects Revenue From Commercial Aircraft Unit To Drop As Much As 30% In Year To March 31.,down
2020-05-12,-0.029708,"Ryanair cools on Airbus, moves back towards all-Boeing fleet.",down
2020-05-12,-0.029708,BRIEF-Quaker Houghton Announces First Quarter 2020 Results.,down
2020-05-12,-0.029708,"BUZZ-U.S. STOCKS ON THE MOVE-Helius Medical, Datadog, Novavax  .",down
2020-05-12,-0.029708,BOC AVIATION CEO EXPECTS AIRCRAFT LESSORS COULD NEED TO START TAKING BACK SOME PLANES IN Q3 AND Q4.,down
2020-05-12,-0.029708,NYSE ORDER IMBALANCE <BA.N> 176173.0 SHARES ON SELL SIDE,down
2020-05-12,-0.029708,RYANAIR CEO:  WE WILL PROBABLY REPLACE LAUDA'S AIRBUS WITH BOEING 'OVER NEXT COUPLE OF YEARS' .,down
2020-05-12,-0.029708,"Boeing sees zero orders again in April, MAX cancellations mount.",down
2020-05-12,-0.029708,"BOEING CEO SAYS PASSENGER TRAFFIC NOT LIKELY TO REACH 25% BY SEPT, EXPECTS SOME AIRLINES WILL HAVE TO MAKE ADJUSTMENTS -NBC INTERVIEW TO BE AIRED MAY 12.",down
2020-05-12,-0.029708,BOEING SAYS BOOKED 0 GROSS ORDERS IN APRIL.,down
2020-05-12,-0.029708,RYANAIR CEO:  I SUSPECT 200 MILLION PASSENGER TARGET WILL MOVE 'A YEAR OR TWO' FROM 2024 DUE TO AIRCRAFT DELIVERY DELAYS.,down
2020-05-12,-0.029708,EMBRAER SAYS ITS COMMERCIAL PLANE DELIVERIES WERE NEGATIVELY IMPACTED BY THE CONCLUSION OF ITS CARVE-OUT IN PREPARATION FOR FAILED BOEING DEAL -FILING.,down
2020-05-12,-0.029708,"BOEING SAYS FOR THE YEAR, BCA'S OFFICIAL BACKLOG GOES FROM 5,049 TO 4,834 ORDERS.",down
2020-05-12,-0.029708,RYANAIR CEO:  SAYS PACE OF NEGOTIATIONS WITH BOEING ON PRICING AND COMPENSATION HAVE ACCELERATED BUT MAY NOT BE CONCLUDED BY END OF MAY.,down
2020-05-12,-0.029708,"BOEING SAYS FOR THE YEAR, BCA'S ORDERS NET OF CANCELLATIONS/CONVERSIONS GO TO -255 FROM -147.",down
2020-05-12,-0.029708,"BOEING SAYS FOR THE YEAR, BCA'S GROSS ORDERS REMAIN AT 49, CANCELLATIONS/CONVERSIONS INCREASE TO -304 FROM -196.",down
2020-05-12,-0.029708,BOC AVIATION CEO SAYS COMPANY STIL HAS 100% OF ITS FLEET ON LEASE AFTER REACHING 3 MONTH PARTIAL PAYMENT DEFERRAL DEALS WITH MANY CUSTOMERS.,down
2020-05-12,-0.029708,"BOC AVIATION CEO SAYS BOEING EXPECTED TO RESTART 737 MAX PRODUCTION THIS MONTH AT LOW LEVEL, 'MAYBE TWO A MONTH'.",down
2020-05-12,-0.029708,"BOEING SAYS FOR THE YEAR, BCA'S NET ORDERS (WHICH ACCOUNTS FOR THE ASC 606 ACCOUNTING ADJUSTMENT) GO TO -516 FROM -307 .",down
2020-05-12,-0.029708,"Boeing CEO sees passenger levels under 25% in Sept, pain for airlines -NBC interview.",down
2020-05-12,-0.029708,Ryanair plans to replace Lauda's Airbus jets with Boeing - O'Leary.,down
2020-05-12,-0.029708,RYANAIR CEO:  NEGOTIATIONS WITH BOEING MAY NOT BE CONCLUDED UNTIL MAX RETURN TO SERVICE.,down
2020-05-12,-0.029708,RYANAIR CEO:  SAYS WILL UNDOUBTEDLY SIGNIFICANTLY REDUCE SIZE OF THE LAUDA FLEET; WILL CANCEL ALMOST ALL AIRBUS DELIVERIES OVER NEXT 12 MONTHS.,down
2020-05-12,-0.029708,UPDATE 1-BOC Aviation says lessors may have to take back planes later this year.,down
2020-05-12,-0.029708,BUZZ-Boeing Co: Falls after reporting zero monthly orders again.,down
2020-05-12,-0.029708,"UPDATE 1-Boeing CEO sees passenger levels under 25% in Sept, pain for airlines -NBC interview.",down
2020-05-12,-0.029708,BOC Aviation says lessors might have to take back planes later this year.,down
2020-05-12,-0.029708,QUAKER CHEMICAL - QTRLY NET SALES NEGATIVELY IMPACTED BY VOLUME DECLINES DUE TO BOEING'S DECISION TO TEMPORARILY STOP PRODUCTION OF 737 MAX AIRCRAFT.,down
2020-05-12,-0.029708,RYANAIR CEO:  NOT CURRENTLY IN TALKS WITH AIRBUS; 'UNTIL THEY NEED AN ORDER FROM THE RYANAIR GROUP FRANKLY WE (WOULD BE) WASTING OUR TIME' .,down
2020-05-12,-0.029708,BOEING SAYS DE-BOOKED 108 737MAXS IN APRIL (29 BY CHINA DEVELOPMENT BANK FINANCING; 69 BY GECAS; 10 BY UNIDENTIFIED CUSTOMER).,down
2020-05-12,-0.029708,Embraer blames failed Boeing deal for sharp drop in commercial jet deliveries .,down
2020-05-12,-0.029708,"RYANAIR CEO:  LOOKS LIKE NORWEGIAN AIR WILL SURVIVE, BUT AS A MUCH SMALLER CARRIER.",down
2020-05-12,-0.029708,BOEING SAYS APRIL DELIVERIES TOTALED 6 AIRPLANES (1 DELIVERY OF 737NG; 0 DELIVERY OF 747; 0 DELIVERY OF 767; 1 DELIVERY OF 777; 4 DELIVERY OF 787S).,down
2020-05-12,-0.029708,RYANAIR CEO:  STILL 'REASONABLY OPTIMISTIC' THAT PRICING WILL RETURN TO NORMAL BY 2022.,down
2020-05-12,-0.029708,UPDATE 1-Embraer blames failed Boeing deal for sharp drop in commercial jet deliveries.,down
2020-05-12,-0.029708,"RYANAIR CEO:  SAYS SO LONG AS CAN REACH AN 'ACCEPTABLE OUTCOME' WITH BOEING, CURRENT BOEING ORDER CAN REPLACE LAUDA'S 30 AIRBUS AIRCRAFT.",down
2020-05-12,-0.029708,BOEING SAYS YTD DELIVERIES TOTALED 56 AIRPLANES (6 DELIVERY OF 737S; 0 DELIVERY OF 747; 10 DELIVERY OF 767S; 7 DELIVERY OF 777S; 33 DELIVERY OF 787S).,down
2020-05-12,-0.029708,UPDATE 2-Embraer blames failed Boeing deal for sharp drop in commercial jet deliveries.,down
2020-05-12,-0.029708,BOC AVIATION CEO SAYS COMPANY HAS SIGNED AN ESTIMATED $5.5 BLN OF PURCHASE AND LEASE-BACK DEALS WITH MAJOR AIRLINES SINCE START OF 2020.,down
2020-05-12,-0.029708,UPDATE 2-BOC Aviation scoops up deals with airlines in sector's biggest crisis.,down
2020-05-12,-0.029708,"RYANAIR CEO:  BOEING SEEM A BIT MORE OPTIMISTIC THAT MAX WILL RETURN TO SERVICE IN Q3, 'MAYBE, WE THINK, AUGUST-SEPTEMBER TIME' .",down
2020-05-12,-0.029708,"BOEING SAYS NET ORDERS FOR APRIL WERE -108 NET OF CANCELLATIONS AND CONVERSIONS, WITH 108 CANCELLATIONS.",down
2020-05-13,0.008395,"UPDATE 1-Mitsubishi slashes SpaceJet budget, drops variant.",up
2020-05-13,0.008395,BOEING AND UK CIVIL AVIATION AUTHORITY TO PARTNER ON INNOVATION HUB.,up
2020-05-13,0.008395,UPDATE 1-Boeing to pay Brazil airline Gol $412 mln for 737 MAX groundings.,up
2020-05-13,0.008395,"Qatar Airways in talks to defer Airbus, Boeing orders -SCMP.",up
2020-05-13,0.008395,"BRAZIL'S GOL SAYS IT HAD REVENUES OF 138 MLN REAIS IN APRIL, AN 80% DROP COMPARED TO LAST YEAR -FILING.",up
2020-05-13,0.008395,"Mitsubishi halves SpaceJet development budget, reconsiders U.S. variant.",up
2020-05-13,0.008395,BRAZIL AIRLINE GOL SAYS IT EXPECTS TO RECEIVE 1.9 BLN REAIS ($326 MLN) IN COMPENSATION FROM BOEING OVER THE 737 MAX PLANE.,up
2020-05-13,0.008395,BOEING - CO & CAA SIGN MOU TO INVESTIGATE AND TEST INNOVATIVE AVIATION SOLUTIONS IN A SAFE ENVIRONMENT.,up
2020-05-13,0.008395,NYSE ORDER IMBALANCE <BA.N> 107988.0 SHARES ON SELL SIDE,up
2020-05-13,0.008395,BRAZIL'S GOL SAYS IT DOES NOT OWE BOEING ANY NEW AIRCRAFT PAYMENTS OVER THE NEXT 24 MONTHS -FILING.,up
2020-05-13,0.008395,Boeing to pay Brazil airline Gol $412 million for 737 MAX groundings .,up
2020-05-14,-0.020568,DELTA AIR LINES INC - IMMATERIAL AMOUNT ASSOCIATED WITH IMPAIRMENT CHARGES IS EXPECTED TO RESULT IN FUTURE CASH EXPENDITURES..,down
2020-05-14,-0.020568,BOEING - U.S. NAVY AWARDED CO COMBINED $3.1 BLN IN CONTRACTS FOR HARPOON AND STANDOFF LAND ATTACK MISSILE EXPANDED RESPONSE (SLAM ER) WEAPON SYSTEMS .,down
2020-05-14,-0.020568,"BOEING - AWARDS WILL NOT ONLY EXTEND PRODUCTION OF HARPOON PROGRAM IN 2026, WILL ALSO RESTART PRODUCTION LINE FOR SLAM ER, ENSURE DELIVERIES IN 2028.",down
2020-05-14,-0.020568,"DELTA AIR LINES INC - EVALUATED BOEING 777, MD-90 AIRCRAFT FOR IMPAIRMENT, CONCLUDED THAT CARRYING VALUE OF AIRCRAFT WAS NO LONGER RECOVERABLE.",down
2020-05-14,-0.020568,DELTA AIR LINES INC - TO PERMANENTLY RETIRE BOEING 777 FLEET (18 AIRCRAFT)  BY END OF YEAR.,down
2020-05-14,-0.020568,BRIEF-Delta Air Lines Board Of Directors Authorize Plan To Retire Boeing 777 Aircraft.,down
2020-05-14,-0.020568,DELTA AIR LINES INC - PRINCIPAL FINANCIAL GOAL FOR 2020 IS TO REDUCE CASH BURN TO ZERO BY END OF YEAR.,down
2020-05-14,-0.020568,"UPDATE 2-Delta, others wrestle with too many planes, too many pilots",down
2020-05-14,-0.020568,"DELTA AIR LINES INC - CASH BURN GOAL WILL MEAN, FOR NEXT 2 TO 3YEARS, SMALLER NETWORK, FLEET & OPERATION IN RESPONSE TO REDUCED CUSTOMER DEMAND.",down
2020-05-14,-0.020568,UPDATE 1-Delta to retire Boeing 777 aircraft fleet to rein in costs.,down
2020-05-14,-0.020568,"EXCLUSIVE-Airbus to be 'resized,' could cut output again -sources.",down
2020-05-14,-0.020568,UPDATE 2-Brazil's Gol values Boeing's 737 MAX compensation at up to $412 million.,down
2020-05-14,-0.020568,UPDATE 2-Airbus examining restructuring including job cuts -sources.,down
2020-05-14,-0.020568,CORRECTED-Delta to retire Boeing 777 aircraft fleet.,down
2020-05-14,-0.020568,"EXCLUSIVE-Airbus must be 'resized' to tackle crisis, CEO tells staff -sources.",down
2020-05-14,-0.020568,BRIEF-Boeing Awarded $3.1 Bln In U.S. Navy Contracts For Cruise Missile Systems.,down
2020-05-14,-0.020568,Delta to retire Boeing 777 aircraft fleet.,down
2020-05-14,-0.020568,Latin America air travel recovery to lag everywhere else in the world -report.,down
2020-05-14,-0.020568,DELTA AIR LINES INC - A330S AND A350-900S WILL PERFORM LONG-HAUL FLYING AS INTERNATIONAL DEMAND RETURNS..,down
2020-05-14,-0.020568,BOEING AWARDED $3.1 BLN IN U.S. NAVY CONTRACTS FOR CRUISE MISSILE SYSTEMS.,down
2020-05-15,0.128667,MOODY'S CHANGES PRECISION CASTPARTS' OUTLOOK TO NEGATIVE FROM STABLE; AFFIRMS A2 SENIOR UNSECURED RATING.,up
2020-05-15,0.128667,BOEING -  MIKE DELANEY CURRENTLY SERVES AS VICE PRESIDENT OF DIGITAL TRANSFORMATION AT BOEING COMMERCIAL AIRPLANES.,up
2020-05-15,0.128667,BOEING - DELANEY'S TEAM WILL WORK TO DEVELOP NEW SOLUTIONS TO HELP MINIMIZE AIR TRAVEL HEALTH RISKS AMID COVID-19 PANDEMIC.,up
2020-05-15,0.128667,"BOEING - APPOINTED MIKE DELANEY TO LEAD COMPANY'S CONFIDENT TRAVEL INITIATIVE, EFFECTIVE IMMEDIATELY.",up
